"parcel_id","Easting","Northing","elevation"
4659,8.5,31.5,418.381079413406
4660,9.5,31.5,-46.2011152256905
4661,10.5,31.5,271.0247636769
4662,11.5,31.5,15.7944172738594
4663,12.5,31.5,-356.272116580224
4664,13.5,31.5,-422.651612277286
4665,14.5,31.5,292.298314199291
4666,15.5,31.5,552.25703124346
4667,16.5,31.5,-51.8761773486281
4668,17.5,31.5,215.633330915338
4669,18.5,31.5,600.803396170965
4670,19.5,31.5,590.982048845252
4671,20.5,31.5,727.036131957508
4672,21.5,31.5,1061.48567686733
4673,22.5,31.5,1855.8869177985
4674,23.5,31.5,1276.3387221326
4675,24.5,31.5,1473.06364238764
4676,25.5,31.5,1014.50918878925
4677,26.5,31.5,760.019722032277
4678,27.5,31.5,1280.16228991794
4679,28.5,31.5,1038.56419838139
4680,29.5,31.5,1034.82351984618
4681,30.5,31.5,600.120439286497
4682,31.5,31.5,496.825739273629
4683,32.5,31.5,-63.0077865496892
4684,33.5,31.5,-356.418476530142
4685,34.5,31.5,-258.551249128605
4686,35.5,31.5,33.2312636844755
4687,36.5,31.5,-218.299969174485
4688,37.5,31.5,-243.933995098184
4689,38.5,31.5,87.760715994682
4690,39.5,31.5,-277.782617399788
4691,40.5,31.5,277.951591944018
4692,41.5,31.5,391.511926792177
4693,42.5,31.5,182.67800789271
4694,43.5,31.5,840.887738805365
4695,44.5,31.5,402.883688600729
4696,45.5,31.5,152.571088913196
4697,46.5,31.5,609.571491662044
4698,47.5,31.5,598.467312062085
4699,48.5,31.5,353.765131633771
4700,49.5,31.5,128.553287450858
4701,50.5,31.5,-444.35340830433
4702,51.5,31.5,-546.143972812872
4703,52.5,31.5,-340.340378520812
4704,53.5,31.5,-25.8916339463505
4705,54.5,31.5,-60.6052642868805
4706,55.5,31.5,128.519122464994
4707,56.5,31.5,182.502887222714
4708,57.5,31.5,437.867215421539
4709,58.5,31.5,793.717986556347
4710,59.5,31.5,535.660190094232
4711,60.5,31.5,285.285413694189
4712,61.5,31.5,495.914595992189
4713,62.5,31.5,-161.828611569066
4714,63.5,31.5,-356.421775121944
4715,64.5,31.5,54.6097855512706
4716,65.5,31.5,-343.69830941611
4717,66.5,31.5,-208.789340446279
4718,67.5,31.5,386.373184136715
4719,68.5,31.5,306.810362846367
4720,69.5,31.5,528.966850758099
4721,70.5,31.5,526.632215860193
4722,71.5,31.5,428.579050669605
4723,72.5,31.5,320.484327290196
4724,73.5,31.5,20.5694710760955
4725,74.5,31.5,-179.376059909272
4726,75.5,31.5,-585.753159573666
4727,76.5,31.5,170.598781701748
4728,77.5,31.5,624.78001086848
4729,78.5,31.5,881.755152629965
4730,79.5,31.5,760.690249912522
4731,80.5,31.5,808.312183644868
4732,81.5,31.5,762.911121693888
4733,82.5,31.5,986.271767528183
4734,83.5,31.5,1125.9513886903
4735,84.5,31.5,923.7675846608
4736,85.5,31.5,499.979997567554
4737,86.5,31.5,373.3576512234
4738,87.5,31.5,961.168271087505
4739,88.5,31.5,751.890357154089
4740,89.5,31.5,1072.26682940393
4741,90.5,31.5,1312.36700155123
4742,91.5,31.5,820.820969781272
4743,92.5,31.5,762.846048177582
4744,93.5,31.5,944.457385966015
4745,94.5,31.5,1557.86713809424
4746,95.5,31.5,987.157728268427
4747,96.5,31.5,831.138232424
4748,97.5,31.5,836.472945416359
4749,98.5,31.5,1425.01468970341
4750,99.5,31.5,933.174976319635
4751,100.5,31.5,781.433214239436
4752,101.5,31.5,1088.576353043
4753,102.5,31.5,662.734299315153
4754,103.5,31.5,291.541140565537
4755,104.5,31.5,68.7351109688602
4756,105.5,31.5,-162.565481912597
4757,106.5,31.5,-105.921810187628
4758,107.5,31.5,738.346531644426
4759,108.5,31.5,762.550788566356
4760,109.5,31.5,822.827581392926
4761,110.5,31.5,384.594159669925
4762,111.5,31.5,12.8960312860241
4763,112.5,31.5,259.279981249326
4764,113.5,31.5,903.659538896195
4765,114.5,31.5,904.706429400319
4766,115.5,31.5,987.967927804108
4767,116.5,31.5,1387.2887553323
4768,117.5,31.5,877.818819294623
4769,118.5,31.5,828.437107925184
4770,119.5,31.5,837.443431489172
4771,120.5,31.5,1139.46725120281
4772,121.5,31.5,1259.40042442505
4773,122.5,31.5,1238.1242722344
4774,123.5,31.5,935.190880467303
4775,124.5,31.5,1102.78421990287
4776,125.5,31.5,590.063973888591
4777,126.5,31.5,503.715041198394
4778,127.5,31.5,-181.708227816078
4779,128.5,31.5,242.283086728095
4780,129.5,31.5,-203.802551466323
4781,130.5,31.5,-100.57930649727
4782,131.5,31.5,-10.5192636531505
4783,132.5,31.5,-563.438409060078
4784,133.5,31.5,-774.705425891983
4785,134.5,31.5,-1010.45893131308
4786,135.5,31.5,-717.936501158568
4787,136.5,31.5,-1569.09944919984
4788,137.5,31.5,-562.508077553545
4789,138.5,31.5,-537.617833664453
4790,139.5,31.5,-574.749408216367
4791,140.5,31.5,-158.011379428011
4792,141.5,31.5,-115.675808352389
4793,142.5,31.5,440.886002648057
4794,143.5,31.5,614.205800251354
4795,144.5,31.5,696.558922059303
4796,145.5,31.5,39.3122395719467
4797,146.5,31.5,655.409113566631
4798,147.5,31.5,775.862585539554
4799,148.5,31.5,603.884689189106
4800,149.5,31.5,90.6258790447585
4801,0.5,32.5,-228.169945914185
4802,1.5,32.5,416.467789626245
4803,2.5,32.5,314.164571845365
4804,3.5,32.5,650.468127882144
4805,4.5,32.5,402.221833462653
4806,5.5,32.5,90.0437633156562
4807,6.5,32.5,-409.783749700274
4808,7.5,32.5,624.255977994353
4809,8.5,32.5,182.720665821304
4810,9.5,32.5,543.16869755387
4811,10.5,32.5,326.099902157096
4812,11.5,32.5,294.154242338895
4813,12.5,32.5,-133.560281090477
4814,13.5,32.5,59.8043490978575
4815,14.5,32.5,202.974926164103
4816,15.5,32.5,704.020940191861
4817,16.5,32.5,59.5590282834665
4818,17.5,32.5,323.700602223415
4819,18.5,32.5,845.115566136498
4820,19.5,32.5,393.51414551468
4821,20.5,32.5,228.782592827508
4822,21.5,32.5,695.018159451856
4823,22.5,32.5,1309.25334226781
4824,23.5,32.5,1308.95288354429
4825,24.5,32.5,1426.96747825599
4826,25.5,32.5,1203.08414521478
4827,26.5,32.5,1021.29805753761
4828,27.5,32.5,1262.37811479044
4829,28.5,32.5,1123.15003459868
4830,29.5,32.5,648.21211031879
4831,30.5,32.5,527.556582610172
4832,31.5,32.5,549.881047342898
4833,32.5,32.5,-111.916702480032
4834,33.5,32.5,-296.625512105995
4835,34.5,32.5,-33.5960221066704
4836,35.5,32.5,286.095137433595
4837,36.5,32.5,-215.944353645822
4838,37.5,32.5,40.9808450825943
4839,38.5,32.5,253.365822168394
4840,39.5,32.5,222.955258440889
4841,40.5,32.5,57.5084857520003
4842,41.5,32.5,241.135521904696
4843,42.5,32.5,279.479672117626
4844,43.5,32.5,543.660850075331
4845,44.5,32.5,440.911871794475
4846,45.5,32.5,653.587794283071
4847,46.5,32.5,394.024960073923
4848,47.5,32.5,-159.999193241642
4849,48.5,32.5,560.582440374402
4850,49.5,32.5,-53.9153633997749
4851,50.5,32.5,-1063.71896710258
4852,51.5,32.5,-612.151457848273
4853,52.5,32.5,-0.410489249658326
4854,53.5,32.5,-645.360839016525
4855,54.5,32.5,-491.653102873649
4856,55.5,32.5,54.917853262421
4857,56.5,32.5,87.44532807573
4858,57.5,32.5,809.631469044484
4859,58.5,32.5,307.474219312043
4860,59.5,32.5,474.994529361744
4861,60.5,32.5,133.151749260136
4862,61.5,32.5,327.876945247825
4863,62.5,32.5,46.9913686939153
4864,63.5,32.5,554.146470378639
4865,64.5,32.5,334.081967324963
4866,65.5,32.5,-185.88611927349
4867,66.5,32.5,-290.600669798815
4868,67.5,32.5,367.640037651649
4869,68.5,32.5,655.125707669172
4870,69.5,32.5,1018.66694758405
4871,70.5,32.5,617.063766757157
4872,71.5,32.5,185.667105909166
4873,72.5,32.5,-102.766904301114
4874,73.5,32.5,135.376886716648
4875,74.5,32.5,-206.044914541322
4876,75.5,32.5,-204.216785370115
4877,76.5,32.5,870.64466392296
4878,77.5,32.5,755.525790119417
4879,78.5,32.5,874.242917814377
4880,79.5,32.5,1041.18535540464
4881,80.5,32.5,1397.07217913372
4882,81.5,32.5,1253.88889774494
4883,82.5,32.5,753.547060993412
4884,83.5,32.5,842.47887743404
4885,84.5,32.5,792.648563754013
4886,85.5,32.5,1359.48248918198
4887,86.5,32.5,1086.38881919851
4888,87.5,32.5,1039.12445323595
4889,88.5,32.5,1068.58459634907
4890,89.5,32.5,621.158437988077
4891,90.5,32.5,1236.05671808935
4892,91.5,32.5,1353.86413322097
4893,92.5,32.5,1136.20864203727
4894,93.5,32.5,966.787188918876
4895,94.5,32.5,1108.23343120051
4896,95.5,32.5,1383.7481112998
4897,96.5,32.5,1220.36126354668
4898,97.5,32.5,561.271089548035
4899,98.5,32.5,893.406786550386
4900,99.5,32.5,550.590427942476
4901,100.5,32.5,809.118808855209
4902,101.5,32.5,958.262932871228
4903,102.5,32.5,804.992643978592
4904,103.5,32.5,639.113215134226
4905,104.5,32.5,136.656686952441
4906,105.5,32.5,-212.343408895258
4907,106.5,32.5,-5.01925554895058
4908,107.5,32.5,131.866315694586
4909,108.5,32.5,492.21986504052
4910,109.5,32.5,526.798725241147
4911,110.5,32.5,632.182384984516
4912,111.5,32.5,908.725236182089
4913,112.5,32.5,907.28960597329
4914,113.5,32.5,985.650916721381
4915,114.5,32.5,1208.91832591426
4916,115.5,32.5,1352.65089601136
4917,116.5,32.5,1673.0197821776
4918,117.5,32.5,1475.6128910095
4919,118.5,32.5,962.581234336515
4920,119.5,32.5,626.373534745306
4921,120.5,32.5,909.683705756627
4922,121.5,32.5,1274.50018766633
4923,122.5,32.5,1207.88984828886
4924,123.5,32.5,1025.92849611783
4925,124.5,32.5,286.220306896516
4926,125.5,32.5,-142.898896449025
4927,126.5,32.5,-213.477985627707
4928,127.5,32.5,-398.884348288362
4929,128.5,32.5,-119.299418380884
4930,129.5,32.5,280.552229541225
4931,130.5,32.5,596.477157004706
4932,131.5,32.5,61.5373393456992
4933,132.5,32.5,-709.084230372686
4934,133.5,32.5,-518.285289648167
4935,134.5,32.5,-629.053225437121
4936,135.5,32.5,-502.165526490669
4937,136.5,32.5,-1359.02053081401
4938,137.5,32.5,-955.097052135486
4939,138.5,32.5,-430.607357111782
4940,139.5,32.5,-12.5078089779812
4941,140.5,32.5,-538.114141505463
4942,141.5,32.5,-185.071019760709
4943,142.5,32.5,316.805839429393
4944,143.5,32.5,654.628122424508
4945,144.5,32.5,645.974181615737
4946,145.5,32.5,102.80387308518
4947,146.5,32.5,397.246285865943
4948,147.5,32.5,743.01696094105
4949,148.5,32.5,652.529056709466
4950,149.5,32.5,43.2992461477116
4951,0.5,33.5,187.057991763384
4952,1.5,33.5,436.38848062875
4953,2.5,33.5,845.55662145802
4954,3.5,33.5,652.906191437501
4955,4.5,33.5,811.239770886836
4956,5.5,33.5,449.484311079582
4957,6.5,33.5,38.7661166351981
4958,7.5,33.5,-535.951894880644
4959,8.5,33.5,-199.955502763115
4960,9.5,33.5,376.734079402218
4961,10.5,33.5,-202.374112458796
4962,11.5,33.5,-194.793987850233
4963,12.5,33.5,70.6017947593207
4964,13.5,33.5,415.735205010944
4965,14.5,33.5,340.390885641469
4966,15.5,33.5,289.011896672438
4967,16.5,33.5,574.355338488664
4968,17.5,33.5,500.30526939957
4969,18.5,33.5,542.958505979928
4970,19.5,33.5,770.61525897401
4971,20.5,33.5,373.273953922513
4972,21.5,33.5,213.569264528586
4973,22.5,33.5,677.549800680999
4974,23.5,33.5,659.814948715016
4975,24.5,33.5,988.194770644867
4976,25.5,33.5,1317.67461417302
4977,26.5,33.5,596.285225982597
4978,27.5,33.5,871.269857676803
4979,28.5,33.5,762.191230340405
4980,29.5,33.5,756.1582716541
4981,30.5,33.5,970.913975993004
4982,31.5,33.5,654.551260886219
4983,32.5,33.5,59.5037470712527
4984,33.5,33.5,-114.693353382649
4985,34.5,33.5,274.713680780948
4986,35.5,33.5,420.554827527571
4987,36.5,33.5,425.619307347769
4988,37.5,33.5,253.509669729783
4989,38.5,33.5,-91.5390665641086
4990,39.5,33.5,178.548127600945
4991,40.5,33.5,-179.339752116198
4992,41.5,33.5,212.562627885704
4993,42.5,33.5,163.518472372245
4994,43.5,33.5,405.016904611122
4995,44.5,33.5,371.121050557688
4996,45.5,33.5,238.552727993001
4997,46.5,33.5,138.883589533005
4998,47.5,33.5,-91.6233969016475
4999,48.5,33.5,-208.052058025148
5000,49.5,33.5,-367.438839551752
5001,50.5,33.5,-574.076612015931
5002,51.5,33.5,-533.300782655892
5003,52.5,33.5,-744.437651453927
5004,53.5,33.5,-94.0277524126721
5005,54.5,33.5,-70.5659691624892
5006,55.5,33.5,456.528865648768
5007,56.5,33.5,345.953688396879
5008,57.5,33.5,575.759682242382
5009,58.5,33.5,963.814128208599
5010,59.5,33.5,858.791592021618
5011,60.5,33.5,327.173177935174
5012,61.5,33.5,-56.3795367586237
5013,62.5,33.5,75.2420018015694
5014,63.5,33.5,262.607182322049
5015,64.5,33.5,54.1687910232181
5016,65.5,33.5,604.925373770098
5017,66.5,33.5,-260.361534252229
5018,67.5,33.5,901.993303947517
5019,68.5,33.5,926.852727788097
5020,69.5,33.5,336.360363708434
5021,70.5,33.5,244.276039243674
5022,71.5,33.5,329.178351230322
5023,72.5,33.5,112.727464711845
5024,73.5,33.5,-114.09455073189
5025,74.5,33.5,251.076120660128
5026,75.5,33.5,849.625621831383
5027,76.5,33.5,966.576027534032
5028,77.5,33.5,231.079968575736
5029,78.5,33.5,1072.52755991482
5030,79.5,33.5,1211.58995990512
5031,80.5,33.5,1357.81431044307
5032,81.5,33.5,1027.7451809795
5033,82.5,33.5,295.751633606955
5034,83.5,33.5,381.746328413371
5035,84.5,33.5,438.614370604551
5036,85.5,33.5,1186.9124769292
5037,86.5,33.5,904.354508168884
5038,87.5,33.5,918.237567824428
5039,88.5,33.5,1549.65280806643
5040,89.5,33.5,551.14962407625
5041,90.5,33.5,552.643529113629
5042,91.5,33.5,610.332442742584
5043,92.5,33.5,966.055408581126
5044,93.5,33.5,824.210070671801
5045,94.5,33.5,1634.75008231943
5046,95.5,33.5,1244.23405783519
5047,96.5,33.5,1183.22863741079
5048,97.5,33.5,977.05315591897
5049,98.5,33.5,1326.82104141862
5050,99.5,33.5,1266.41678811521
5051,100.5,33.5,864.761296725022
5052,101.5,33.5,396.259118071565
5053,102.5,33.5,82.175453665637
5054,103.5,33.5,678.557071051887
5055,104.5,33.5,217.604991374976
5056,105.5,33.5,143.684440192518
5057,106.5,33.5,143.66761782893
5058,107.5,33.5,-454.941164195721
5059,108.5,33.5,262.081857819581
5060,109.5,33.5,87.2972948606576
5061,110.5,33.5,260.140944079325
5062,111.5,33.5,803.08234325174
5063,112.5,33.5,789.744425746335
5064,113.5,33.5,1328.84001513438
5065,114.5,33.5,1110.0918133874
5066,115.5,33.5,1582.09612048141
5067,116.5,33.5,1286.02895982959
5068,117.5,33.5,1163.51246442686
5069,118.5,33.5,1124.06126916015
5070,119.5,33.5,1003.06745851327
5071,120.5,33.5,1663.77726878769
5072,121.5,33.5,1556.40110382178
5073,122.5,33.5,1424.19556633505
5074,123.5,33.5,580.21556227398
5075,124.5,33.5,112.116973733277
5076,125.5,33.5,-137.720044833665
5077,126.5,33.5,-550.440354722355
5078,127.5,33.5,-468.797067180332
5079,128.5,33.5,-140.379237995355
5080,129.5,33.5,97.0995339804949
5081,130.5,33.5,328.435539406663
5082,131.5,33.5,-589.823676353153
5083,132.5,33.5,-312.123591094251
5084,133.5,33.5,-446.0427275461
5085,134.5,33.5,-626.995275835304
5086,135.5,33.5,-704.272474952661
5087,136.5,33.5,-1086.09815348241
5088,137.5,33.5,-769.49425137462
5089,138.5,33.5,-231.622186944585
5090,139.5,33.5,-177.25935138093
5091,140.5,33.5,-56.7004391295024
5092,141.5,33.5,-230.015365638033
5093,142.5,33.5,222.237627669852
5094,143.5,33.5,15.4895901422968
5095,144.5,33.5,490.537009382041
5096,145.5,33.5,400.480102458441
5097,146.5,33.5,270.270613934246
5098,147.5,33.5,-297.982239622908
5099,148.5,33.5,-248.729985213776
5100,149.5,33.5,30.2655143572251
5101,0.5,34.5,627.55425483209
5102,1.5,34.5,645.977845689337
5103,2.5,34.5,402.731531970964
5104,3.5,34.5,1223.29866508151
5105,4.5,34.5,832.808039813483
5106,5.5,34.5,460.438839652986
5107,6.5,34.5,540.484422360362
5108,7.5,34.5,402.697907727992
5109,8.5,34.5,362.097342215953
5110,9.5,34.5,139.680496607373
5111,10.5,34.5,-236.874979142229
5112,11.5,34.5,-522.081786910079
5113,12.5,34.5,189.431257971983
5114,13.5,34.5,615.639972797321
5115,14.5,34.5,138.921574446044
5116,15.5,34.5,833.076976828771
5117,16.5,34.5,890.040576299979
5118,17.5,34.5,394.470495558571
5119,18.5,34.5,1412.47558236742
5120,19.5,34.5,1435.16738096858
5121,20.5,34.5,1185.03012060446
5122,21.5,34.5,123.669908158569
5123,22.5,34.5,231.474127511167
5124,23.5,34.5,1037.7135446205
5125,24.5,34.5,1244.12547602485
5126,25.5,34.5,1084.4095524008
5127,26.5,34.5,982.806634317147
5128,27.5,34.5,1148.75771587479
5129,28.5,34.5,502.215967257384
5130,29.5,34.5,383.881741229204
5131,30.5,34.5,56.00403412672
5132,31.5,34.5,-58.977875927988
5133,32.5,34.5,409.901936419383
5134,33.5,34.5,672.885222338411
5135,34.5,34.5,727.857451479803
5136,35.5,34.5,477.418072931987
5137,36.5,34.5,573.146564662706
5138,37.5,34.5,142.017321226379
5139,38.5,34.5,391.182813100995
5140,39.5,34.5,-277.810238018879
5141,40.5,34.5,-198.448079086418
5142,41.5,34.5,352.065602959154
5143,42.5,34.5,511.66234106564
5144,43.5,34.5,483.062301869391
5145,44.5,34.5,228.690535497459
5146,45.5,34.5,332.581731002603
5147,46.5,34.5,86.652094643204
5148,47.5,34.5,266.852815810839
5149,48.5,34.5,229.422012926986
5150,49.5,34.5,-472.143041073084
5151,50.5,34.5,-837.808712257656
5152,51.5,34.5,-459.568898362133
5153,52.5,34.5,-149.540792880014
5154,53.5,34.5,69.6911481446717
5155,54.5,34.5,331.521700441316
5156,55.5,34.5,402.972035220265
5157,56.5,34.5,920.746568259224
5158,57.5,34.5,807.243893716402
5159,58.5,34.5,1107.96702667485
5160,59.5,34.5,774.767221412038
5161,60.5,34.5,646.633259275802
5162,61.5,34.5,340.989263247686
5163,62.5,34.5,386.765072687988
5164,63.5,34.5,717.254897890891
5165,64.5,34.5,498.489496690742
5166,65.5,34.5,129.123886754737
5167,66.5,34.5,473.224630885728
5168,67.5,34.5,846.9395514118
5169,68.5,34.5,719.699282694102
5170,69.5,34.5,568.789171369178
5171,70.5,34.5,738.326911381053
5172,71.5,34.5,-131.58159218972
5173,72.5,34.5,-301.016915427206
5174,73.5,34.5,-18.8457954079389
5175,74.5,34.5,504.643737448523
5176,75.5,34.5,844.467441170672
5177,76.5,34.5,313.769112118071
5178,77.5,34.5,238.220804173677
5179,78.5,34.5,158.406809012829
5180,79.5,34.5,651.421626954643
5181,80.5,34.5,1091.09534669207
5182,81.5,34.5,1114.98593382122
5183,82.5,34.5,406.067299042202
5184,83.5,34.5,48.14354255285
5185,84.5,34.5,508.045746258275
5186,85.5,34.5,426.195156487866
5187,86.5,34.5,303.551333631707
5188,87.5,34.5,558.137777343734
5189,88.5,34.5,460.14408985088
5190,89.5,34.5,317.639561833843
5191,90.5,34.5,847.366609615107
5192,91.5,34.5,263.745461355591
5193,92.5,34.5,230.80507133427
5194,93.5,34.5,721.878616197444
5195,94.5,34.5,748.966381589909
5196,95.5,34.5,1367.96299246776
5197,96.5,34.5,954.18663987024
5198,97.5,34.5,1487.42610176424
5199,98.5,34.5,519.648028446472
5200,99.5,34.5,579.971965939257
5201,100.5,34.5,811.534040668127
5202,101.5,34.5,289.424791704594
5203,102.5,34.5,211.194362937568
5204,103.5,34.5,132.854356532797
5205,104.5,34.5,407.647914976042
5206,105.5,34.5,136.577973906009
5207,106.5,34.5,-68.8616362643403
5208,107.5,34.5,39.3596882383841
5209,108.5,34.5,344.589628995605
5210,109.5,34.5,107.22861057829
5211,110.5,34.5,-371.526360784532
5212,111.5,34.5,376.906187113169
5213,112.5,34.5,1124.44818739281
5214,113.5,34.5,1010.86190817012
5215,114.5,34.5,543.5678306905
5216,115.5,34.5,803.462712868321
5217,116.5,34.5,1378.18972390331
5218,117.5,34.5,1176.46795301413
5219,118.5,34.5,765.795387253314
5220,119.5,34.5,1837.79147760945
5221,120.5,34.5,1380.8029471266
5222,121.5,34.5,1026.64910064673
5223,122.5,34.5,1136.19716886832
5224,123.5,34.5,531.608192410522
5225,124.5,34.5,690.415744688631
5226,125.5,34.5,-144.384945648303
5227,126.5,34.5,-443.815655734578
5228,127.5,34.5,-471.037109886407
5229,128.5,34.5,-233.78067184307
5230,129.5,34.5,0.339840129980132
5231,130.5,34.5,382.451149414276
5232,131.5,34.5,-53.7073124420864
5233,132.5,34.5,-614.171313802069
5234,133.5,34.5,-409.249794100093
5235,134.5,34.5,-719.659935780903
5236,135.5,34.5,-1107.36468637971
5237,136.5,34.5,-1176.94499465476
5238,137.5,34.5,-712.649040365983
5239,138.5,34.5,23.464456180101
5240,139.5,34.5,-279.818006751968
5241,140.5,34.5,202.355601253496
5242,141.5,34.5,-213.647692623806
5243,142.5,34.5,-150.583046866034
5244,143.5,34.5,476.683928308521
5245,144.5,34.5,623.063109292289
5246,145.5,34.5,12.7116176955108
5247,146.5,34.5,-4.68909055267568
5248,147.5,34.5,-362.284343248083
5249,148.5,34.5,-497.110333152038
5250,149.5,34.5,-103.35060547547
5251,0.5,35.5,894.147738448448
5252,1.5,35.5,618.547188792279
5253,2.5,35.5,321.708602660744
5254,3.5,35.5,598.771763046239
5255,4.5,35.5,985.805273446186
5256,5.5,35.5,526.466950497645
5257,6.5,35.5,323.627297571948
5258,7.5,35.5,284.251330314875
5259,8.5,35.5,319.186613791071
5260,9.5,35.5,574.790664813125
5261,10.5,35.5,-239.012284520143
5262,11.5,35.5,-296.47444989171
5263,12.5,35.5,555.449575986149
5264,13.5,35.5,304.976879479583
5265,14.5,35.5,483.360598505258
5266,15.5,35.5,838.494763895938
5267,16.5,35.5,767.02779093474
5268,17.5,35.5,500.50505872307
5269,18.5,35.5,731.960121703655
5270,19.5,35.5,992.557216298481
5271,20.5,35.5,585.462777166316
5272,21.5,35.5,749.356102677329
5273,22.5,35.5,1129.49704490403
5274,23.5,35.5,1183.51405278181
5275,24.5,35.5,956.153992556505
5276,25.5,35.5,528.479680201609
5277,26.5,35.5,547.102347274165
5278,27.5,35.5,958.269530987221
5279,28.5,35.5,416.632539643611
5280,29.5,35.5,59.6508162131806
5281,30.5,35.5,-358.398446665414
5282,31.5,35.5,-27.8913493942949
5283,32.5,35.5,275.489502668181
5284,33.5,35.5,863.385628640356
5285,34.5,35.5,1149.32210589078
5286,35.5,35.5,509.754814618114
5287,36.5,35.5,212.610006440554
5288,37.5,35.5,-132.421139873405
5289,38.5,35.5,111.304382347429
5290,39.5,35.5,172.293482087503
5291,40.5,35.5,41.327188926697
5292,41.5,35.5,396.825400927422
5293,42.5,35.5,12.7597031223509
5294,43.5,35.5,227.682069836617
5295,44.5,35.5,480.595371972751
5296,45.5,35.5,386.985680019451
5297,46.5,35.5,149.775627518027
5298,47.5,35.5,-228.48355667677
5299,48.5,35.5,686.722232526495
5300,49.5,35.5,186.289672756852
5301,50.5,35.5,-420.10838108263
5302,51.5,35.5,-173.744011859053
5303,52.5,35.5,-36.3605262903884
5304,53.5,35.5,136.054207364423
5305,54.5,35.5,-271.703220966462
5306,55.5,35.5,737.657608575891
5307,56.5,35.5,612.920367032286
5308,57.5,35.5,797.009617980167
5309,58.5,35.5,556.916623487487
5310,59.5,35.5,622.259644658221
5311,60.5,35.5,545.535527896299
5312,61.5,35.5,577.009545074002
5313,62.5,35.5,970.196689421775
5314,63.5,35.5,329.510271176955
5315,64.5,35.5,214.881970691301
5316,65.5,35.5,-192.74981214656
5317,66.5,35.5,66.4384701223418
5318,67.5,35.5,1195.05444352029
5319,68.5,35.5,1148.42713928045
5320,69.5,35.5,798.443234420913
5321,70.5,35.5,814.729857912223
5322,71.5,35.5,453.583117924279
5323,72.5,35.5,72.8540509000313
5324,73.5,35.5,215.805038261957
5325,74.5,35.5,936.331684317864
5326,75.5,35.5,1201.85464947592
5327,76.5,35.5,78.5828224821853
5328,77.5,35.5,37.1721247653707
5329,78.5,35.5,368.944033461728
5330,79.5,35.5,601.656595555486
5331,80.5,35.5,880.635596909491
5332,81.5,35.5,601.384126899241
5333,82.5,35.5,698.719480778036
5334,83.5,35.5,540.086671063917
5335,84.5,35.5,976.551130396491
5336,85.5,35.5,734.989007927087
5337,86.5,35.5,299.199598481536
5338,87.5,35.5,49.6405181574866
5339,88.5,35.5,895.350018267623
5340,89.5,35.5,372.234535489208
5341,90.5,35.5,555.290103120813
5342,91.5,35.5,215.596813661921
5343,92.5,35.5,77.6725787159978
5344,93.5,35.5,846.495556925159
5345,94.5,35.5,921.479096500672
5346,95.5,35.5,933.086099040679
5347,96.5,35.5,1147.70757150659
5348,97.5,35.5,1246.77139078767
5349,98.5,35.5,525.367995969418
5350,99.5,35.5,354.508494257325
5351,100.5,35.5,141.484378297188
5352,101.5,35.5,-506.370703770038
5353,102.5,35.5,-10.1637296825777
5354,103.5,35.5,-196.401447089865
5355,104.5,35.5,520.701757939358
5356,105.5,35.5,471.532425688381
5357,106.5,35.5,36.9514610406648
5358,107.5,35.5,-360.583471986827
5359,108.5,35.5,-593.900075908204
5360,109.5,35.5,-31.2386273346695
5361,110.5,35.5,63.0714748269637
5362,111.5,35.5,386.772107901748
5363,112.5,35.5,677.676054774485
5364,113.5,35.5,59.5295253133717
5365,114.5,35.5,1005.03967529857
5366,115.5,35.5,707.262057217484
5367,116.5,35.5,859.755191502192
5368,117.5,35.5,863.775473229194
5369,118.5,35.5,792.154815003692
5370,119.5,35.5,909.904230327112
5371,120.5,35.5,1355.74896704856
5372,121.5,35.5,869.938640384355
5373,122.5,35.5,1331.15143353116
5374,123.5,35.5,915.733403362912
5375,124.5,35.5,479.394056959209
5376,125.5,35.5,52.0307486240362
5377,126.5,35.5,-15.9849798796177
5378,127.5,35.5,-182.59345496242
5379,128.5,35.5,88.6206431924651
5380,129.5,35.5,-0.314927681313804
5381,130.5,35.5,379.586651836631
5382,131.5,35.5,-89.2906293504035
5383,132.5,35.5,-787.685835926866
5384,133.5,35.5,-898.747429565088
5385,134.5,35.5,-560.980102429756
5386,135.5,35.5,-885.715120506805
5387,136.5,35.5,-679.844167220494
5388,137.5,35.5,-214.150071351866
5389,138.5,35.5,-271.48442465057
5390,139.5,35.5,-110.971850922183
5391,140.5,35.5,332.870270486961
5392,141.5,35.5,314.480892098089
5393,142.5,35.5,56.6085315509712
5394,143.5,35.5,153.640497614093
5395,144.5,35.5,453.245284787742
5396,145.5,35.5,423.200622361627
5397,146.5,35.5,-253.066132596181
5398,147.5,35.5,180.618646798474
5399,148.5,35.5,437.680049512368
5400,149.5,35.5,793.471531269374
5401,0.5,36.5,1135.14651031496
5402,1.5,36.5,1036.39489401841
5403,2.5,36.5,934.117506744369
5404,3.5,36.5,885.002588672518
5405,4.5,36.5,1160.5739576207
5406,5.5,36.5,40.6771964284984
5407,6.5,36.5,90.726993809192
5408,7.5,36.5,49.5074868712022
5409,8.5,36.5,60.8028426987169
5410,9.5,36.5,7.40562288395665
5411,10.5,36.5,-15.7312274465248
5412,11.5,36.5,215.276515031133
5413,12.5,36.5,359.778145159089
5414,13.5,36.5,206.258370916182
